AcidRed871_0gL,L-Cysteine-100gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,Target
0.51,0.6700001,0.0,0.72,0.5,1.01,0.0,0.74,0.0,0.5,0.661523319
0.0,0.5100002,0.0,0.48000002,0.90999985,4.005,0.0,0.75999993,0.0,0.23000002,0.252994046
0.21999997,0.42000008,0.0,0.49,0.25999975,4.025,1.01,0.0,0.0,0.0,4.668870246
0.0,0.48000002,0.0,0.72999996,0.48999977,3.975,0.50000006,0.0,0.0,0.0,11.56258831
0.26,0.46000004,0.0,0.77000004,0.0,3.985,0.26,0.0,0.0,0.26000023,2.15628745
0.0,0.48000002,0.0,0.72,0.0,3.985,0.97,0.0,0.0,0.0,2.796113975
0.0,0.9500003,0.0,0.0,0.0,5.015,0.0,0.0,0.0,0.0,3.634403849
0.0,1.1300001,0.0,0.0,0.0,5.025,0.0,0.0,0.0,0.0,3.515967942
0.0,3.7099998,0.0,0.0,0.5,2.98,0.24000001,0.0,0.0,0.0,10.94598319
0.0,3.7799997,0.0,0.0,0.49000025,2.975,0.0,0.0,0.0,0.23999977,13.99739698
0.0,3.71,0.0,0.0,0.5,2.39,0.0,0.0,0.0,0.0,11.89496114
0.26999998,3.7000003,0.0,0.0,0.5999999,2.41,0.0,0.0,0.0,0.0,7.053243407
0.0,3.7700002,0.0,0.0,0.48000002,3.005,0.0,0.0,0.0,0.0,12.85940635
0.0,3.75,0.0,0.0,0.5,3.43,0.47000003,0.0,0.0,0.0,12.9302104
0.23000002,3.8799999,0.0,0.0,0.48000002,2.585,0.0,0.0,0.0,0.0,8.069613057
0.0,3.8799999,0.0,0.0,0.52,3.395,0.26,0.0,0.0,0.0,13.23943716
0.0,3.5,0.0,0.0,0.4699998,3.405,0.49999994,0.0,0.0,0.0,11.92867912
0.0,3.7300003,0.0,0.0,0.5,2.785,0.0,0.0,0.0,0.0,14.04906731
0.0,3.8400002,0.0,0.0,0.48000002,3.575,0.24000001,0.0,0.0,0.0,13.62128759
0.25,3.7,0.0,0.0,0.4699998,2.835,0.0,0.0,0.0,0.0,8.379960386
0.0,3.77,0.0,0.0,0.65999985,2.64,0.0,0.0,0.0,0.26000023,14.60029766
0.0,3.8000002,0.0,0.0,0.5,3.385,0.0,0.0,0.0,0.0,14.02450932
0.0,0.9899998,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,3.734525015
0.0,0.84000015,0.0,0.0,0.0,4.985,0.0,0.0,0.0,0.0,3.734034455
0.0,3.71,0.0,0.28999996,0.5,2.585,0.0,0.0,0.0,0.0,12.57036993
0.0,3.79,0.0,0.0,0.48000002,2.59,0.24000001,0.0,0.0,0.0,11.60994625
0.0,3.7000003,0.0,0.29000008,0.48999977,2.77,0.0,0.0,0.0,0.0,13.98452257
0.0,3.7199998,0.0,0.0,0.49000025,3.615,0.0,0.0,0.0,0.0,14.32431735
0.24000001,3.9499998,0.0,0.0,0.49000025,3.05,0.0,0.0,0.0,0.0,8.736785421
0.0,3.5700002,0.0,0.0,0.48000002,3.215,0.0,0.0,0.0,0.23999977,15.59469381
0.0,4.2200003,0.0,0.0,0.49000025,3.78,0.0,0.0,0.0,0.0,15.86703247
0.23000002,4.0699997,0.0,0.0,0.5,2.43,0.0,0.0,0.0,0.0,8.188686311
0.0,3.5300002,0.0,0.0,0.52999973,2.405,0.0,0.0,0.0,0.0,12.84793383
0.0,4.1499996,0.0,0.0,0.49000025,2.575,0.0,0.2299999,0.0,0.0,2.194280359
0.0,3.7100003,0.0,0.0,0.4699998,2.77,0.0,0.21000004,0.0,0.0,2.678509032
0.0,3.7699997,0.0,0.0,0.61000013,2.555,0.0,0.0,0.23000002,0.0,7.939681166
0.0,3.7799997,0.0,0.2800001,0.5,3.605,0.0,0.0,0.0,0.0,16.18012157
0.0,2.06,0.0,0.0,2.4499998,1.195,0.0,0.0,0.0,0.0,15.78696537
0.0,1.02,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,3.6264475
0.0,1.1599998,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.452108726
0.0,3.4899998,0.0,0.0,0.47000027,3.835,0.0,0.0,0.0,0.25999975,0.160155741
0.0,3.71,0.0,0.0,0.53999996,4.97,0.0,0.0,0.0,0.25,16.89975984
0.0,3.72,0.0,0.0,0.48999977,4.805,0.0,0.0,0.0,0.24000025,15.99666193
0.0,3.27,0.0,0.0,0.48999977,3.6,0.0,0.0,0.0,0.25,15.30895997
0.0,3.5500002,0.0,0.0,0.75999975,4.99,0.0,0.0,0.0,0.5,18.00457108
0.0,3.49,0.0,0.0,0.46000004,4.88,0.0,0.0,0.0,0.48999977,0.200454359
0.0,3.7800002,0.0,0.0,0.50999975,4.42,0.0,0.0,0.0,0.24000025,19.47353596
0.0,3.3400002,0.0,0.0,0.48999977,3.82,0.0,0.0,0.0,0.25,18.19168928
0.0,3.7199998,0.0,0.0,0.79000044,4.82,0.0,0.0,0.0,0.49000025,17.08083971
0.0,3.89,0.0,0.0,0.48999977,4.275,0.0,0.0,0.0,0.25,18.46974502
0.0,3.3799999,0.0,0.21000004,0.48000002,3.635,0.0,0.0,0.0,0.25,21.95894201
0.0,3.5699997,0.0,0.0,0.48000002,5.055,0.0,0.0,0.0,0.49000025,16.97848076
0.0,3.23,0.0,0.23000002,0.4699998,3.755,0.0,0.0,0.0,0.26000023,17.9574901
0.0,3.49,0.0,0.0,0.73,4.82,0.0,0.0,0.0,0.48999977,19.20842338
0.0,1.0700002,0.0,0.0,0.0,4.935,0.0,0.0,0.0,0.0,3.131174274
0.0,1.04,0.0,0.0,0.0,4.975,0.0,0.0,0.0,0.0,2.923495274
0.0,3.4500003,0.0,0.0,0.46000004,3.79,0.0,0.0,0.0,0.23999977,12.46461962
0.0,3.71,0.0,0.0,0.48000002,4.795,0.0,0.0,0.0,0.48999977,15.23053771
0.0,0.5500002,0.0,0.96999997,0.77,3.595,0.78000003,0.0,0.0,0.7399998,14.03954743
0.0,3.9099998,0.0,0.0,0.48000002,3.975,0.0,0.0,0.0,0.24000025,13.95644706
0.0,3.2199998,0.0,0.49,0.49000025,3.62,0.0,0.0,0.0,0.23999977,14.59213045
0.0,3.82,0.0,0.0,0.48000002,4.785,0.0,0.0,0.0,0.26999998,16.36904862
0.0,3.71,0.0,0.0,0.48000002,4.78,0.0,0.0,0.0,0.50999975,16.04383176
0.0,1.2000003,0.0,1.97,0.75,3.595,0.0,0.0,0.0,0.23999977,18.52434496
0.0,3.7099998,0.0,0.0,0.52,5.03,0.0,0.0,0.0,0.49000025,14.72637207
0.26000002,1.21,0.0,0.0,0.7600002,4.78,1.0,0.0,0.22,0.26000023,4.945401541
0.0,3.47,0.0,0.0,0.5,3.965,0.0,0.0,0.0,0.24000025,16.62850435
0.0,0.72000027,0.0,1.97,0.5,2.395,0.0,0.0,0.24000001,0.5,6.588275465
0.0,2.9200003,0.0,0.0,0.75,2.83,0.0,0.0,0.0,0.9899998,16.90811675
0.0,3.72,0.0,0.0,0.48999977,4.41,0.0,0.0,0.0,0.49000025,16.79350078
0.0,0.9699998,0.0,0.0,0.0,4.995,0.0,0.0,0.0,0.0,3.535431505
0.0,0.9699998,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,3.598795169
0.0,3.7500002,0.0,0.0,0.48999977,4.775,0.0,0.0,0.0,0.22000027,3.975930609
0.0,3.75,0.0,0.0,0.48999977,3.41,0.0,0.0,0.0,0.0,3.895906992
0.0,3.7499998,0.0,0.0,0.4800005,3.85,0.0,0.0,0.0,0.0,4.165685002
0.0,3.72,0.0,0.0,0.48000002,3.805,0.0,0.0,0.0,0.23999977,4.387358133
0.0,3.7499998,0.0,0.0,0.48000002,4.27,0.0,0.0,0.0,0.0,4.071636335
0.0,3.8400002,0.0,0.0,0.48000002,3.935,0.0,0.0,0.0,0.0,4.161021086
0.0,3.72,0.0,0.0,0.49000025,3.635,0.0,0.0,0.0,0.23999977,4.2872141
0.0,3.7999997,0.0,0.0,0.4800005,3.19,0.0,0.0,0.0,0.22999954,3.130976241
0.0,3.73,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,3.352369627
0.0,3.7399998,0.0,0.0,0.5100002,3.37,0.0,0.0,0.0,0.23999977,4.254024791
0.0,3.75,0.0,0.0,0.49000025,4.425,0.0,0.0,0.0,0.0,4.047825152
0.0,3.8999996,0.0,0.0,0.5100002,2.815,0.0,0.0,0.0,0.0,3.243341824
0.0,3.79,0.0,0.0,0.5,2.205,0.0,0.0,0.0,0.25,3.615706678
0.0,3.8700001,0.0,0.0,0.5899997,1.6,0.0,0.0,0.0,0.2300005,3.156836703
0.0,0.96000004,0.0,0.0,0.0,5.005,0.0,0.0,0.0,0.0,0.534182243
0.0,0.9999995,0.0,0.0,0.0,5.015,0.0,0.0,0.0,0.0,0.572925748
0.0,3.9,0.0,0.0,0.5,3.77,0.0,0.0,0.0,0.0,11.90848898
0.0,3.7299995,0.0,0.0,0.46000004,3.405,0.0,0.0,0.0,0.0,12.03299193
0.0,3.7199998,0.0,0.0,0.48000002,3.385,0.0,0.0,0.0,0.2300005,12.70850637
0.0,3.7699997,0.0,0.0,0.47000027,3.835,0.0,0.0,0.0,0.27999973,12.72450483
0.0,3.7099998,0.0,0.0,0.52,4.765,0.0,0.0,0.0,0.2300005,14.14091356
0.0,3.7200003,0.0,0.0,0.47999954,4.75,0.0,0.0,0.0,0.0,13.31982603
0.0,4.0499997,0.0,0.0,0.48999977,2.955,0.0,0.0,0.0,0.22000027,13.06882463
0.0,4.08,0.0,0.0,0.48000002,2.42,0.0,0.0,0.0,0.0,12.26195527
0.0,3.8000002,0.0,0.0,0.50999975,2.42,0.0,0.0,0.0,0.25,12.1942607
0.0,3.71,0.0,0.0,0.53999996,2.22,0.0,0.0,0.0,0.0,12.02745055
0.0,3.7000003,0.0,0.0,0.6399994,2.02,0.0,0.0,0.0,0.0,11.22905095
0.0,3.71,0.0,0.0,0.52999973,2.01,0.0,0.0,0.0,0.25,11.78062591
0.0,3.77,0.0,0.0,0.40999985,1.795,0.0,0.0,0.0,0.22999954,11.10543551
0.0,3.7299995,0.0,0.0,0.49000072,1.77,0.0,0.0,0.0,0.0,10.91400722
0.0,0.97000027,0.0,0.0,0.0,5.035,0.0,0.0,0.0,0.0,3.11174035
0.0,0.9699998,0.0,0.0,0.0,4.955,0.0,0.0,0.0,0.0,2.722449266
0.0,3.71,0.0,0.0,0.5,3.53,0.0,0.0,0.0,0.0,12.01941567
0.0,3.8399997,0.0,0.0,0.4800005,4.575,0.0,0.0,0.0,0.22999954,13.52897529
0.0,3.73,0.0,0.0,0.5,3.255,0.0,0.0,0.0,0.0,12.34090526
0.0,3.75,0.0,0.0,0.46000004,3.695,0.0,0.0,0.0,0.22999954,12.57497401
0.0,3.8000002,0.0,0.0,0.48999977,4.715,0.0,0.0,0.0,0.0,13.12798086
0.0,3.7600002,0.0,0.0,0.48999977,0.92,0.0,0.0,0.0,0.22999954,7.6827455
0.0,3.8200002,0.0,0.0,0.5,2.36,0.0,0.0,0.0,0.0,11.73075322
0.0,3.48,0.0,0.0,0.48999977,4.56,0.0,0.0,0.0,0.5,14.30797723
0.0,3.7000003,0.0,0.0,0.48999977,3.375,0.0,0.0,0.0,0.23999977,11.55253108
0.0,3.8199997,0.0,0.0,0.5,1.615,0.0,0.0,0.0,0.0,9.959525217
0.0,3.48,0.0,0.0,0.52,4.83,0.0,0.0,0.0,0.48999977,14.8084226
0.0,3.83,0.0,0.0,0.52999973,2.43,0.0,0.0,0.0,0.27999973,12.13399273
0.0,3.4899998,0.0,0.0,0.4800005,1.78,0.0,0.0,0.0,0.46000004,10.9010484
0.0,3.9399996,0.0,0.0,0.52000046,1.345,0.0,0.0,0.0,0.0,9.670607331
0.0,1.0299997,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,3.210585808
0.0,0.80999947,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,3.0017206
0.0,2.7400002,0.0,1.02,0.49999952,3.84,0.0,0.0,0.0,0.49000072,13.51752526
0.0,2.21,0.0,1.02,0.4800005,3.775,0.0,0.0,0.0,0.5199995,15.14598669
0.0,2.0900002,0.0,1.24,0.5,4.62,0.0,0.0,0.0,0.7399998,17.02156196
0.0,3.1399999,0.0,0.99999994,0.47000027,3.83,0.0,0.0,0.0,0.25,13.87163895
0.0,2.2400002,0.0,1.23,0.49000025,3.955,0.0,0.0,0.0,0.48999977,15.36439886
0.0,2.29,0.0,0.0,2.2599998,1.02,0.0,0.0,0.0,0.0,12.62595534
0.0,3.71,0.0,0.0,0.8999996,4.775,0.0,0.0,0.0,0.0,14.53421047
0.0,1.5299997,0.0,0.52,0.53999996,3.185,0.74,0.0,0.0,0.77,13.77600363
0.0,1.8999996,0.0,1.02,0.5100002,4.245,0.0,0.0,0.0,0.77999973,15.62615676
0.0,0.24000025,0.0,2.75,0.78999996,3.265,0.0,0.0,0.0,0.5,2.773557834
0.0,0.49999952,0.0,0.0,0.5100002,3.695,0.55,0.0,0.0,0.0,8.894956515
0.0,2.0900002,0.0,2.04,0.78999996,3.895,0.0,0.0,0.0,0.0,15.45479118
0.0,0.18999958,0.0,2.73,0.78999996,2.19,0.22000001,0.0,0.0,0.0,2.439086946
0.0,1.2000003,0.0,1.3,0.50999975,4.98,0.0,0.0,0.0,1.2300005,19.79495767
0.0,0.80999947,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,3.108351616
0.0,1.0999994,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,3.030168041
0.0,2.4600005,0.0,1.05,0.5,3.73,0.0,0.0,0.0,0.22999954,13.1635777
0.0,2.4699998,0.0,0.96000004,0.48999977,3.74,0.0,0.0,0.0,0.5,14.68599144
0.0,2.25,0.0,1.0,0.5300002,3.785,0.0,0.0,0.0,0.5,16.51698403
0.0,2.5699997,0.0,0.0,2.4099998,0.99,0.0,0.0,0.0,0.0,11.96543931
0.0,4.0299997,0.0,0.0,0.5,3.975,0.0,0.0,0.0,0.0,13.00182164
0.0,0.5500002,0.0,0.74,0.74000025,4.005,0.95000005,0.0,0.0,0.52999973,12.07122363
0.0,0.17000008,0.0,2.0,0.47000027,2.88,0.48,0.0,0.0,0.9999995,3.735661797
0.0,2.21,0.0,1.74,0.5,4.165,0.0,0.0,0.0,0.0,14.39346704
0.0,1.9300003,0.0,0.48000002,0.72999954,1.22,0.52,0.0,0.0,0.0,8.673899565
0.0,3.23,0.0,0.22,1.0000005,3.63,0.0,0.0,0.0,0.0,16.97394244
0.0,2.3600001,0.0,0.0,2.4799995,0.96,0.0,0.0,0.0,0.0,8.208059873
0.0,3.3100004,0.0,0.5,0.7599993,4.805,0.0,0.0,0.0,0.0,15.71856143
0.0,2.2800002,0.0,0.0,2.4899998,1.79,0.0,0.0,0.0,0.0,14.70237997
0.0,3.71,0.0,0.0,0.99000025,3.185,0.0,0.0,0.0,0.0,15.79385982
0.0,0.8699999,0.0,0.0,0.0,4.92,0.0,0.0,0.0,0.0,3.062432084
0.0,1.0899997,0.0,0.0,0.0,4.975,0.0,0.0,0.0,0.0,2.93783659
0.0,2.5099998,0.0,1.01,0.49000025,3.795,0.0,0.0,0.0,0.5,14.03190187
0.0,1.7400002,0.0,0.0,0.49999952,3.595,0.0,0.0,0.0,0.75,14.26572931
0.0,2.4399996,0.0,0.99,0.3800001,3.805,0.0,0.0,0.0,0.25,15.02442305
0.0,2.6099997,0.0,0.26,0.47000027,4.215,0.22999999,0.0,0.0,0.25,13.15413802
0.0,2.2800002,0.0,1.23,0.48000002,4.19,0.0,0.0,0.0,0.5199995,16.33973248
0.0,2.23,0.0,1.0,0.77000046,3.845,0.0,0.0,0.0,0.5099993,16.99603791
0.0,1.8899999,0.0,1.23,0.48999977,4.175,0.0,0.0,0.0,0.5100002,17.601619
0.0,2.25,0.0,0.22999999,0.75,2.615,0.23,0.0,0.0,0.0,12.0151033
0.0,2.7199998,0.0,0.0,2.0,0.97,0.0,0.0,0.0,0.0,11.10994987
0.0,1.6500001,0.0,2.24,0.71000004,2.8,0.0,0.0,0.0,0.0,14.56555029
0.0,0.96000004,0.0,0.5,0.97000027,4.005,0.0,0.0,0.0,0.7599993,19.57914886
0.0,1.8999996,0.0,1.24,0.5000005,4.405,0.0,0.0,0.0,0.5099993,16.07686223
0.0,2.7799997,0.0,0.74,0.5100002,3.24,0.25,0.0,0.0,0.0,11.42929327
0.0,3.63,0.0,0.0,0.99000025,3.405,0.0,0.0,0.0,0.0,15.34357083
0.0,1.0700002,0.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,3.047957871
0.0,0.9199996,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,3.021410609
0.0,3.5099998,0.0,0.0,0.48999977,4.17,0.0,0.0,0.0,0.25,13.48770149
0.0,3.9399996,0.0,0.0,0.5100002,4.185,0.0,0.0,0.0,0.23999977,14.44666424
0.0,3.4800005,0.29,0.0,0.48999977,4.18,0.0,0.0,0.0,0.23999977,1.13932323
0.0,3.3000007,0.0,0.24000001,0.27999973,3.6,0.0,0.0,0.0,0.25,14.10199833
0.0,3.7099996,0.27,0.0,0.4800005,4.19,0.0,0.0,0.0,0.25,1.057373539
0.0,3.4799995,0.22,0.0,0.5,4.83,0.0,0.0,0.0,0.27000046,1.671073032
0.0,0.7600002,0.0,1.7199999,0.53999996,3.385,0.0,0.0,0.0,0.0,14.90303814
0.0,3.9700003,0.0,0.23,0.23999977,3.435,0.0,0.0,0.0,0.0,13.00909682
0.0,0.97999954,0.26000002,1.74,0.4800005,3.395,0.0,0.0,0.0,0.0,1.319594382
0.0,3.2000003,0.21000001,0.27,0.25,3.565,0.0,0.0,0.0,0.25,1.110293736
0.0,1.0900002,0.5,1.7299999,0.48999977,3.385,0.0,0.0,0.0,0.0,0.701067692
0.0,3.2300005,0.0,0.22999996,0.4699993,3.585,0.0,0.0,0.0,0.25,13.83218547
0.0,3.21,0.0,0.31,0.23999977,3.43,0.24000001,0.0,0.0,0.0,9.943208368
0.0,2.77,0.0,0.0,0.75999975,2.805,0.0,0.0,0.0,0.75,13.96589353
0.0,1.1800003,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,3.069065601
0.0,0.72999954,0.0,0.0,0.0,4.995,0.0,0.0,0.0,0.0,3.030048885
0.0,0.8999996,0.0,1.78,0.5,3.42,0.0,0.0,0.0,0.0,13.7549815
0.0,3.9699998,0.0,0.0,0.23999977,3.39,0.0,0.0,0.0,0.0,11.15536731
0.0,3.27,0.0,0.26,0.26000023,3.415,0.23,0.0,0.0,0.0,11.08251164
0.0,3.12,0.53,0.20999998,0.20000076,3.585,0.0,0.0,0.0,0.25999928,0.65600492
0.0,3.2399998,0.23,0.23,0.49000072,3.585,0.0,0.0,0.0,0.25999928,1.125033105
0.0,3.3500004,0.0,0.2,0.25,3.405,0.0,0.0,0.0,0.0,13.89726805
0.0,1.0300002,0.23999998,1.76,0.5,3.4,0.0,0.0,0.0,0.0,1.769100424
0.0,3.2800002,0.24,0.24,0.2699995,3.42,0.28,0.0,0.0,0.0,0.801898048
0.0,1.04,0.48000002,1.77,0.5,3.395,0.0,0.0,0.0,0.0,1.121555405
0.0,3.4700003,0.22,0.0,0.23999977,2.585,0.0,0.0,0.0,0.0,0.616251878
0.0,0.5500002,0.0,0.97,0.50999975,3.385,0.49,0.0,0.0,0.49000072,10.66228879
0.0,3.2199998,0.0,0.24000001,0.3800006,3.805,0.0,0.0,0.0,0.25999928,16.06161134
0.0,0.8399997,0.73,1.78,0.5,3.37,0.0,0.0,0.0,0.0,0.331140251
0.0,3.4599996,0.0,0.0,0.27000046,1.815,0.0,0.0,0.0,0.0,9.810086124
0.0,1.1799998,0.0,0.0,0.0,4.995,0.0,0.0,0.0,0.0,3.401315548
0.0,0.99000025,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,3.21262356
0.0,1.6199999,0.0,1.45,0.49000025,3.625,0.0,0.0,0.0,0.23999977,17.84240616
0.0,3.1400003,0.0,0.0,0.46000004,3.79,0.0,0.0,0.0,0.25999928,15.35370873
0.0,1.2399998,0.0,1.48,0.48999977,3.62,0.0,0.0,0.0,0.0,16.67474732
0.0,1.5299997,0.0,1.48,0.49000072,3.66,0.0,0.0,0.0,0.0,15.80724171
0.0,1.4700003,0.0,1.24,0.5699997,3.57,0.0,0.0,0.0,0.24000072,16.10313493
0.0,1.21,0.0,1.22,0.48000002,4.8,0.0,0.0,0.0,0.99000025,19.51738602
0.0,1.2400002,0.0,1.75,0.48999977,3.615,0.0,0.0,0.0,0.0,16.69468467
0.0,2.0500002,0.0,1.0,0.49999952,4.4,0.0,0.0,0.0,0.5100002,16.23655819
0.0,3.3999996,0.0,0.22000003,0.25,2.865,0.0,0.0,0.0,0.0,11.74038505
0.0,1.3400002,0.0,1.0,0.5,4.78,0.0,0.0,0.0,0.99000025,18.24341223
0.0,3.8000002,0.0,0.0,0.4300003,4.475,0.0,0.0,0.0,0.2699995,15.33865812
0.0,1.94,0.0,1.01,0.48000002,4.145,0.0,0.0,0.0,0.47000027,16.46036305
0.0,3.4500003,0.0,0.0,0.23999977,2.59,0.0,0.0,0.0,0.0,9.72908526
0.0,3.27,0.0,1.23,0.0,3.6,0.0,0.0,0.0,0.0,4.798559999
0.0,0.99000025,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,3.312784756
0.0,0.9699998,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,2.935275114
0.0,1.2399998,0.0,1.24,0.48000002,4.785,0.0,0.0,0.0,0.9800005,17.08551792
0.23000002,3.4899998,0.0,0.0,0.47000027,3.36,0.0,0.0,0.0,0.0,7.6264433
0.0,2.9499998,0.0,0.0,0.6499996,3.755,0.0,0.0,0.0,0.25,13.80546124
0.0,1.3400002,0.0,0.98,0.48999977,3.57,0.0,0.0,0.0,0.26000023,15.56945955
0.0,4.21,0.0,0.0,0.23999977,3.0,0.24999997,0.0,0.0,0.0,8.441758705
0.0,3.21,0.0,0.29999998,0.7699995,4.17,0.0,0.0,0.0,0.24000072,17.46584722
0.0,1.4900002,0.0,1.23,0.49000025,4.235,0.0,0.0,0.45000002,0.25,7.71228154
0.0,1.4599996,0.0,1.72,0.48000002,4.185,0.0,0.0,0.0,0.4800005,16.02016516
0.0,2.5,0.0,0.96999997,0.7399998,3.82,0.0,0.0,0.0,0.0,14.29516971
0.0,3.2500005,0.0,0.0,0.25999928,1.785,0.0,0.0,0.0,0.0,8.528068004
0.0,1.75,0.0,0.0,0.9699998,4.405,0.25,0.0,0.0,0.7600002,17.71408859
0.0,3.9500003,0.0,0.24999997,0.23999977,3.59,0.0,0.0,0.0,0.0,11.62142116
0.0,1.19,0.0,0.98,0.5100002,4.55,0.0,0.0,0.0,0.99000025,17.51679294
0.0,0.89000034,0.0,2.25,1.0099998,3.59,0.0,0.0,0.0,0.0,19.30436934
0.0,0.95999956,0.0,0.0,0.0,4.965,0.0,0.0,0.0,0.0,3.250415914
0.0,0.9899998,0.0,0.0,0.0,5.005,0.0,0.0,0.0,0.0,3.161764471
0.0,0.96000004,0.0,1.03,0.3499999,4.155,0.0,0.0,0.0,0.7499995,17.26345647
0.0,0.9100003,0.0,0.99,0.49999952,4.18,0.0,0.0,0.0,0.49000072,20.94781996
0.0,1.0,0.0,1.0,0.5,3.85,0.0,0.0,0.0,0.7300005,19.54735459
0.0,3.2199998,0.0,0.22,0.77,3.515,0.0,0.0,0.0,0.5100002,17.51501038
0.0,3.38,0.0,0.22999999,0.7399998,3.805,0.0,0.0,0.0,0.26000023,16.5119631
0.0,3.2000003,0.0,0.0,0.6800003,4.005,0.0,0.0,0.0,0.47999954,17.64785246
0.0,3.37,0.0,0.25,0.7399998,3.785,0.0,0.0,0.0,0.4800005,18.35280926
0.0,4.13,0.0,0.0,0.49999952,4.55,0.0,0.0,0.0,0.28999996,14.95769885
0.0,1.9699998,0.0,0.0,2.0299997,2.085,0.0,0.0,0.0,0.0,17.98524114
0.0,1.5699997,0.0,1.48,1.25,4.61,0.0,0.0,0.0,0.0,21.72946881
0.0,1.96,0.0,0.0,2.2599998,1.695,0.0,0.0,0.0,0.0,11.16044198
0.0,1.96,0.0,0.0,2.2400002,1.605,0.0,0.0,0.0,0.0,13.82402961
0.0,1.46,0.0,1.73,0.50999975,4.085,0.23000002,0.0,0.0,0.0,12.41095395
0.0,1.6799998,0.0,1.75,0.7999997,2.91,0.0,0.0,0.0,0.0,15.82598092
0.0,0.89000034,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,2.865269424
0.0,0.96000004,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,3.059939467
0.0,3.2199998,0.0,0.24000001,0.78999996,3.725,0.0,0.0,0.0,0.26000023,15.08128954
0.0,1.0099998,0.0,1.0,0.49000025,3.805,0.0,0.0,0.0,0.73,18.22935778
0.0,1.3299999,0.0,1.27,0.75999975,3.595,0.25,0.0,0.0,0.0,15.33036075
0.0,3.35,0.0,0.24000001,0.75,3.81,0.0,0.0,0.0,0.48999977,16.35316889
0.0,3.9799998,0.0,0.0,0.23999977,4.745,0.0,0.0,0.0,0.25,11.19399592
0.0,1.71,0.0,0.72,0.5,4.01,0.0,0.0,0.0,0.25,18.21203742
0.0,1.73,0.0,0.98,0.73,4.9,0.0,0.0,0.0,0.0,22.27209235
0.0,4.25,0.0,0.0,0.25,4.005,0.0,0.0,0.0,0.0,14.16284385
0.0,0.80999994,0.0,1.02,0.49000025,4.78,0.75,0.0,0.0,0.2699995,19.90151134
0.0,2.02,0.0,0.0,2.1800003,2.11,0.0,0.0,0.0,0.0,22.37243164
0.0,2.23,0.0,0.0,2.2400002,1.505,0.0,0.0,0.0,0.0,16.02182199
0.0,0.52,0.0,1.73,0.47999954,4.52,0.27000004,0.0,0.0,0.24000072,18.20097951
0.0,3.46,0.0,0.0,0.9800005,2.785,0.0,0.0,0.0,0.0,17.33789226
0.0,1.73,0.0,0.48999998,0.5,4.36,0.53,0.0,0.0,0.48999977,17.55666931
0.0,1.0300002,0.0,0.0,0.0,5.535,0.0,0.0,0.0,0.0,3.703000639
0.0,0.8699999,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,3.586661572
0.0,3.27,0.0,0.26,0.74000025,3.99,0.0,0.0,0.0,0.26000023,17.24642008
0.0,1.8400002,0.0,0.53000003,1.0199995,4.87,0.0,0.0,0.0,0.0,20.35499739
0.0,4.1400003,0.0,0.0,0.21999979,4.915,0.0,0.0,0.0,0.27000046,14.54951611
0.0,1.0299997,0.0,0.0,0.72000027,4.76,0.48999998,0.0,0.0,0.9999995,18.49537377
0.0,0.99000025,0.0,0.99,0.5,3.845,0.0,0.0,0.0,0.7199993,18.81563557
0.0,2.27,0.0,0.28000003,1.7500005,2.16,0.0,0.0,0.0,0.0,20.34899
0.0,3.4799998,0.0,0.0,0.7300005,2.98,0.0,0.0,0.0,0.0,14.8105787
0.0,2.17,0.0,0.74,0.22000027,3.305,0.0,0.0,0.0,0.0,12.7308113
0.0,0.98,0.0,0.0,0.49000025,3.47,0.22000003,0.0,0.26,0.9699993,6.010097971
0.0,3.7199998,0.0,0.22,0.2300005,2.42,0.0,0.0,0.0,0.0,12.1318051
0.0,3.0700002,0.0,0.0,1.0900002,3.31,0.0,0.0,0.0,0.0,19.95917313
0.0,4.49,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.23999977,6.351165274
0.0,2.73,0.0,0.0,1.48,2.455,0.0,0.0,0.0,0.0,17.9306877
0.0,4.2700005,0.0,0.0,0.47000027,4.68,0.0,0.0,0.0,0.0,16.64198325
